iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
348,24.88,18.6890,156.2932,40.0804,0.6140,1.0e-04,,,6.1
349,24.82,18.4736,140.8377,38.9613,0.6203,1.0e-04,,,3.5
350,24.79,18.5347,143.9865,39.9137,0.6246,1.0e-04,26.12,0.43,6.1
351,23.84,17.6182,153.6575,43.3750,0.6223,1.0e-04,,,3.5
352,25.76,19.2935,159.5610,44.4858,0.6250,1.0e-04,,,3.5
353,24.69,18.2944,162.8466,44.0119,0.6194,1.0e-04,,,6.1
354,25.09,18.7065,161.4335,40.6477,0.6161,1.0e-04,,,3.5
355,23.11,17.2344,177.1865,39.8500,0.6171,1.0e-04,,,3.5
356,23.57,17.6528,144.3770,44.5031,0.6201,1.0e-04,,,6.1
357,23.88,17.6948,164.2657,40.2917,0.6135,1.0e-04,,,5.2
358,24.44,18.3604,174.1281,44.8482,0.6130,1.0e-04,,,3.5
359,23.97,17.7676,173.7839,42.3214,0.6220,1.0e-04,,,3.5
360,24.62,18.2251,172.2592,44.4911,0.6219,1.0e-04,26.48,0.49,6.2
361,23.12,16.8740,178.3304,42.5969,0.6203,1.0e-04,,,6.1
362,25.60,18.9536,170.2635,41.8835,0.6216,1.0e-04,,,3.5
363,24.66,18.3740,165.7033,47.2143,0.6148,1.0e-04,,,3.5
364,24.71,18.5107,155.1140,45.2440,0.6173,1.0e-04,,,6.1
365,24.12,17.8452,166.4997,40.6339,0.6238,1.0e-04,,,6.1
366,25.93,19.4102,142.8324,42.9755,0.6193,1.0e-04,,,5.2
367,22.67,16.6294,159.9580,43.9704,0.6189,1.0e-04,,,6.1
368,24.04,17.7100,165.0137,41.7440,0.6184,1.0e-04,,,3.5
369,25.76,19.2305,165.6846,45.1960,0.6186,1.0e-04,,,3.5
370,25.94,19.3232,154.8209,43.0489,0.6213,1.0e-04,26.13,0.48,3.5
371,25.77,19.2764,146.9059,43.7642,0.6138,1.0e-04,,,6.1
372,24.34,17.8877,161.6882,43.6935,0.6186,1.0e-04,,,3.5
373,26.68,19.9590,160.3156,44.0299,0.6187,1.0e-04,,,6.1
374,24.21,17.7959,180.5110,45.6339,0.6216,1.0e-04,,,6.0
375,24.64,18.2090,141.9027,41.3185,0.6258,1.0e-04,,,3.5
376,24.86,18.4517,176.6688,42.8571,0.6222,1.0e-04,,,6.0
377,25.82,19.5542,176.9183,47.8835,0.6177,1.0e-04,,,3.5
378,23.98,18.0117,191.5930,44.9792,0.6213,1.0e-04,,,5.2
379,25.38,19.2285,175.4255,44.9915,0.6231,1.0e-04,,,3.5
380,25.36,19.1274,174.3618,46.3551,0.6233,1.0e-04,25.56,0.44,5.3
381,24.55,18.2808,170.8235,44.4702,0.6146,1.0e-04,,,3.5
382,24.65,18.4399,153.4920,42.0357,0.6185,1.0e-04,,,6.1
383,24.60,18.4751,182.6867,46.5357,0.6168,1.0e-04,,,3.5
384,25.28,18.9399,179.9036,44.5028,0.6161,1.0e-04,,,6.4
385,24.53,18.3408,179.9339,44.9583,0.6153,1.0e-04,,,3.5
386,25.34,19.0210,154.3649,44.4034,0.6157,1.0e-04,,,3.5
387,24.47,18.3726,181.9742,46.1756,0.6190,1.0e-04,,,3.5
388,25.13,18.6519,175.0290,43.8864,0.6189,1.0e-04,,,6.1
389,24.62,18.4434,176.7499,49.0893,0.6173,1.0e-04,,,3.5
390,25.70,19.3643,181.3046,46.7670,0.6181,1.0e-04,25.11,0.48,3.5
391,24.30,17.9810,168.0804,45.4494,0.6238,1.0e-04,,,6.1
392,25.17,18.8052,165.7211,43.7301,0.6171,1.0e-04,,,6.1
393,23.25,17.1333,158.1764,39.4781,0.6181,1.0e-04,,,6.0
394,24.33,18.1699,155.2978,42.5446,0.6070,1.0e-04,,,3.5
395,24.15,18.2007,166.7915,44.9077,0.6158,1.0e-04,,,3.5
396,24.16,18.1133,169.0784,40.9286,0.6211,1.0e-04,,,3.5
397,25.45,19.1631,168.4040,45.4574,0.6206,1.0e-04,,,3.5
398,25.22,18.9355,159.5183,41.4347,0.6208,1.0e-04,,,3.5
399,25.55,19.1533,170.9116,45.4744,0.6229,1.0e-04,,,3.5
400,23.81,17.7393,165.3911,43.2687,0.6230,1.0e-04,25.28,0.46,6.1
401,24.43,18.1074,158.2922,45.5060,0.6207,1.0e-04,,,5.4
402,24.48,18.2212,151.5142,40.8661,0.6195,1.0e-04,,,5.5
403,25.78,19.2710,160.1499,42.4176,0.6231,1.0e-04,,,6.4
404,24.18,18.0518,184.9213,42.8929,0.6085,1.0e-04,,,3.5
405,26.01,19.7910,167.2565,44.3777,0.6164,1.0e-04,,,5.4
406,23.61,17.6450,168.4707,39.5969,0.6163,1.0e-04,,,6.1
407,24.01,17.7925,151.1940,41.8810,0.6194,1.0e-04,,,3.5
408,26.46,19.8203,157.0147,44.4946,0.6113,1.0e-04,,,3.5
409,24.56,18.2734,165.4694,42.4345,0.6183,1.0e-04,,,6.0
410,25.47,18.9375,180.7287,44.4574,0.6128,1.0e-04,25.99,0.54,3.5
411,25.97,19.2285,146.9363,46.3179,0.6142,1.0e-04,,,6.2
412,24.89,18.4673,164.8182,42.6518,0.6138,1.0e-04,,,6.0
413,24.53,17.9614,153.4397,42.1964,0.6174,1.0e-04,,,5.3
414,25.45,18.8232,158.4755,42.3949,0.6186,1.0e-04,,,5.2
415,24.24,17.8379,155.5877,41.7292,0.6159,1.0e-04,,,3.5
416,24.19,17.8789,154.7539,39.8750,0.6201,1.0e-04,,,6.1
417,25.56,19.1587,141.8420,44.6335,0.6187,1.0e-04,,,3.5
418,25.31,19.0034,165.2380,44.4460,0.6123,1.0e-04,,,6.4
419,24.79,18.3125,165.3311,42.1726,0.6160,1.0e-04,,,3.5
420,24.98,18.3403,151.9912,41.5795,0.6153,1.0e-04,26.25,0.53,3.5
421,24.81,18.2490,154.1157,41.7946,0.6192,1.0e-04,,,3.5
422,25.21,18.7563,157.0999,43.8778,0.6167,1.0e-04,,,6.2
423,25.20,18.8979,149.6519,42.1733,0.6142,1.0e-04,,,6.1
424,25.73,19.3320,172.0861,45.4972,0.6127,1.0e-04,,,3.5
425,25.06,18.5215,167.9707,45.7415,0.6174,1.0e-04,,,3.5
426,24.52,17.9556,191.9952,43.5387,0.6185,1.0e-04,,,3.5
427,25.95,19.3408,153.3973,46.8940,0.6186,1.0e-04,,,6.3
428,24.92,18.5825,152.4977,44.3580,0.6186,1.0e-04,,,3.5
429,24.34,17.9097,170.9027,44.2173,0.6188,1.0e-04,,,3.5
430,24.43,18.1787,158.2037,41.6667,0.6184,1.0e-04,25.82,0.39,5.1
431,25.42,19.0972,184.8869,44.5881,0.6183,1.0e-04,,,3.5
432,24.72,18.7485,163.0757,43.9524,0.6093,1.0e-04,,,3.5
433,24.33,18.1646,169.4202,44.8304,0.6178,1.0e-04,,,6.1
434,24.52,18.3325,167.9021,46.0357,0.6123,1.0e-04,,,3.5
435,25.33,18.9521,171.7803,45.4886,0.6085,1.0e-04,,,6.1
436,24.67,18.3335,170.3949,45.9256,0.6114,1.0e-04,,,6.4
437,24.22,17.9429,169.1334,42.9226,0.6155,1.0e-04,,,6.4
438,25.46,18.7930,173.3922,45.6506,0.6142,1.0e-04,,,3.5
439,25.45,18.9893,170.3889,46.3523,0.6189,1.0e-04,,,3.5
440,25.11,18.7280,190.8856,45.6278,0.6126,1.0e-04,26.09,0.43,3.5
441,25.76,19.3696,174.6400,50.5597,0.6045,1.0e-04,,,6.2
442,24.67,18.4575,177.0994,46.8333,0.6042,1.0e-04,,,6.1
443,25.42,19.1846,173.8032,43.6534,0.5994,1.0e-04,,,3.5
444,25.87,19.6973,193.5437,46.0227,0.6032,1.0e-04,,,6.1
445,25.36,19.1416,179.0902,45.6619,0.6125,1.0e-04,,,6.0
446,24.64,18.3286,170.8553,41.6190,0.6094,1.0e-04,,,3.5
447,24.50,18.4297,164.9164,42.7232,0.6122,1.0e-04,,,3.5
448,26.26,19.7266,164.4329,46.8859,0.6140,1.0e-04,,,3.5
449,25.54,19.3315,175.7674,45.7415,0.6135,1.0e-04,,,5.1
450,25.60,19.2773,171.4387,47.8068,0.6105,1.0e-04,26.46,0.50,6.0
451,25.37,18.9009,180.4569,48.6676,0.6068,1.0e-04,,,3.5
452,24.23,17.9810,186.7472,47.4435,0.6018,1.0e-04,,,3.5
453,24.79,18.6270,205.5407,50.2054,0.5997,1.0e-04,,,3.5
454,27.27,20.8208,191.6494,49.1927,0.5999,1.0e-04,,,3.6
455,25.02,19.1113,173.8487,47.2557,0.5962,1.0e-04,,,3.5
456,25.30,19.1211,169.0806,46.3920,0.6064,1.0e-04,,,3.5
457,24.99,18.7568,185.6940,51.0739,0.6003,1.0e-04,,,3.5
458,25.64,19.4043,201.2862,48.8295,0.5977,1.0e-04,,,3.5
459,25.38,19.1064,198.9619,48.6477,0.6018,1.0e-04,,,3.5
460,24.41,18.3799,192.1680,46.2530,0.6083,1.0e-04,25.29,0.36,3.5
461,24.55,18.5474,201.6681,50.2589,0.5948,1.0e-04,,,3.5
462,24.70,18.6719,180.3676,47.0536,0.5999,1.0e-04,,,3.5
463,25.67,19.5522,204.3334,50.9489,0.6020,1.0e-04,,,6.1
464,25.21,19.1768,205.9986,49.0057,0.5967,1.0e-04,,,6.1
465,25.57,19.3662,193.1137,48.2727,0.6099,1.0e-04,,,6.0
466,25.46,19.0884,187.0075,49.1790,0.6054,1.0e-04,,,5.1
467,24.35,18.1929,187.0785,46.6429,0.6033,1.0e-04,,,5.1
468,25.24,19.0010,187.6282,46.7898,0.5975,1.0e-04,,,6.0
469,23.88,17.8745,178.5892,45.9719,0.6055,1.0e-04,,,5.9
470,26.24,19.8379,194.2389,47.4484,0.6025,1.0e-04,25.06,0.33,3.5
471,25.97,19.8345,173.4043,46.2500,0.6021,1.0e-04,,,3.5
472,24.20,18.1445,170.9333,44.6696,0.6103,1.0e-04,,,6.4
473,25.33,18.9751,182.0549,46.4858,0.6033,1.0e-04,,,3.6
474,25.16,19.0200,186.3614,45.4631,0.6100,1.0e-04,,,3.6
475,25.10,18.7642,180.2308,47.4119,0.6069,1.0e-04,,,3.5
476,26.11,19.5322,175.2644,49.9674,0.6126,1.0e-04,,,3.5
477,24.70,18.1338,191.7786,45.1488,0.6053,1.0e-04,,,3.5
478,25.94,19.0562,178.2704,45.3261,0.6061,1.0e-04,,,3.6
479,24.94,18.5005,185.9146,46.2898,0.6094,1.0e-04,,,3.5
480,24.96,18.4512,173.4319,47.2841,0.6077,1.0e-04,26.14,0.46,3.5
481,26.66,20.1089,185.9541,45.8342,0.6064,1.0e-04,,,3.5
482,25.73,19.3008,178.4000,49.1307,0.6145,1.0e-04,,,6.1
483,24.26,18.0039,171.7131,44.5060,0.6133,1.0e-04,,,3.5
484,25.53,19.0972,165.6592,45.4688,0.6152,1.0e-04,,,3.5
485,23.67,17.5464,172.7315,45.2844,0.6152,1.0e-04,,,6.0
486,25.30,18.9795,168.7768,43.4091,0.6151,1.0e-04,,,6.0
487,22.69,16.7139,176.9752,43.7072,0.6213,1.0e-04,,,3.4
488,24.71,18.3809,160.6100,42.0655,0.6200,1.0e-04,,,5.9
489,25.69,19.0010,171.9868,44.5938,0.6198,1.0e-04,,,3.5
490,25.38,18.9004,174.7199,44.4460,0.6219,1.0e-04,25.91,0.48,5.2
491,25.56,18.9810,162.1276,43.5653,0.6226,1.0e-04,,,3.6
492,24.93,18.5840,167.6320,45.1392,0.6205,1.0e-04,,,3.5
493,25.41,18.9790,168.0487,42.9261,0.6205,1.0e-04,,,3.6
494,24.96,18.6934,156.2790,40.5170,0.6204,1.0e-04,,,6.7
495,24.58,18.1113,163.8735,42.8929,0.6208,1.0e-04,,,3.5
496,24.91,18.4004,158.4075,42.9290,0.6172,1.0e-04,,,6.4
497,25.09,18.7710,178.3860,46.8040,0.6212,1.0e-04,,,6.4
498,25.17,18.7280,164.4976,43.8778,0.6235,1.0e-04,,,3.5
499,24.11,17.9106,170.8973,43.7321,0.6183,1.0e-04,,,3.5
500,25.59,19.0410,176.7043,45.2102,0.6186,1.0e-04,25.42,0.42,3.5
501,26.40,19.9033,179.1208,48.4511,0.6214,1.0e-04,,,3.5
502,25.66,19.0923,198.9018,46.7841,0.6195,1.0e-04,,,6.1
503,26.09,19.5703,165.6514,48.3913,0.6195,1.0e-04,,,3.5
504,24.93,18.6797,193.1237,46.4943,0.6201,1.0e-04,,,6.0
505,26.44,20.0547,177.0057,48.7880,0.6154,1.0e-04,,,5.1
506,25.41,19.1753,170.2164,45.6108,0.6146,1.0e-04,,,5.1
507,24.65,18.3779,153.6329,45.4494,0.6135,1.0e-04,,,3.5
508,24.93,18.4375,177.7865,50.7500,0.6120,1.0e-04,,,3.5
509,24.41,17.9438,214.0418,47.4673,0.6141,1.0e-04,,,3.5
510,25.61,18.8853,167.2735,43.3778,0.6131,1.0e-04,25.43,0.56,3.5
511,24.31,17.7637,186.5635,45.6161,0.6136,1.0e-04,,,6.4
512,24.93,18.6729,177.2840,50.1364,0.6114,1.0e-04,,,6.7
513,26.77,20.0811,169.8149,49.8125,0.6103,1.0e-04,,,3.6
514,25.92,19.3232,178.1209,49.1359,0.6125,1.0e-04,,,3.5
515,24.74,18.4844,184.3125,48.8810,0.6096,1.0e-04,,,3.5
516,24.41,17.9985,175.7948,46.2292,0.6126,1.0e-04,,,3.5
517,26.66,20.1343,172.2369,51.2174,0.6110,1.0e-04,,,6.3
518,23.92,17.6533,186.4840,44.4435,0.6154,1.0e-04,,,3.5
519,25.01,18.5356,177.9252,47.0767,0.6190,1.0e-04,,,3.5
520,25.43,19.0308,174.5961,45.6875,0.6127,1.0e-04,25.78,0.42,5.2
521,25.32,18.9810,169.4432,48.4176,0.6160,1.0e-04,,,3.5
522,25.64,19.0142,183.4846,45.9602,0.6185,1.0e-04,,,3.5
523,25.73,18.9785,159.4155,44.2756,0.6182,1.0e-04,,,6.0
524,24.57,17.8521,163.5815,43.6071,0.6131,1.0e-04,,,6.0
525,24.89,18.2236,163.0946,47.9659,0.6114,1.0e-04,,,3.5
526,25.96,18.9482,165.8063,43.6984,0.5922,1.0e-04,,,5.1
527,24.58,17.7715,144.1474,44.9554,0.6069,1.0e-04,,,6.0
528,25.29,18.5015,160.7849,48.0881,0.6112,1.0e-04,,,3.5
529,25.87,19.0786,170.4808,48.2585,0.6076,1.0e-04,,,6.0
530,25.36,18.9272,178.0790,46.5682,0.6116,1.0e-04,25.88,0.44,3.5
531,25.28,18.8154,160.6718,44.1932,0.6157,1.0e-04,,,3.5
532,25.54,19.1060,157.1809,44.7699,0.6062,1.0e-04,,,3.5
533,25.45,18.9023,145.8331,42.9659,0.6142,1.0e-04,,,5.4
534,26.02,19.4541,153.6192,44.3804,0.6092,1.0e-04,,,5.4
535,24.90,18.6211,157.9803,46.2784,0.6135,1.0e-04,,,3.5
536,24.90,18.6582,142.5136,43.4403,0.6127,1.0e-04,,,3.5
537,25.38,19.2437,161.4811,44.3977,0.6083,1.0e-04,,,5.3
538,25.99,19.8945,156.3704,45.8696,0.5997,1.0e-04,,,5.2
539,25.12,19.1196,157.8471,45.8011,0.6089,1.0e-04,,,6.1
540,24.81,18.7139,177.7851,50.4643,0.6035,1.0e-04,25.02,0.34,3.5
541,25.39,19.2227,175.0857,45.6364,0.6117,1.0e-04,,,3.5
542,25.07,18.8560,161.8920,45.4460,0.6129,1.0e-04,,,6.0
543,24.25,18.1504,166.7672,44.2976,0.6047,1.0e-04,,,3.5
544,25.21,18.8286,174.5502,47.5284,0.6124,1.0e-04,,,3.5
545,25.84,19.6558,204.1825,47.8324,0.5997,1.0e-04,,,3.5
546,24.81,18.6724,188.1811,47.7857,0.6048,1.0e-04,,,3.5
547,25.18,19.0879,181.1058,48.0653,0.6055,1.0e-04,,,3.5
548,24.27,18.2036,185.0585,47.6369,0.6023,1.0e-04,,,3.5
549,24.64,18.3809,175.1485,46.4018,0.6064,1.0e-04,,,6.1
550,23.75,17.6631,213.4642,46.5219,0.6026,1.0e-04,26.40,0.44,6.1
551,24.86,18.6748,181.2414,48.5506,0.6070,1.0e-04,,,3.5
552,24.74,18.3418,173.8624,47.4137,0.6106,1.0e-04,,,3.5
553,25.38,18.8359,180.0461,48.8750,0.6149,1.0e-04,,,3.5
554,25.42,19.0103,165.0331,46.1960,0.6128,1.0e-04,,,3.5
555,25.45,19.0029,190.1115,49.4233,0.6107,1.0e-04,,,3.5
556,25.33,18.6675,171.3543,47.9091,0.6146,1.0e-04,,,3.5
557,24.54,18.2637,185.9589,49.5268,0.6129,1.0e-04,,,3.5
558,24.75,18.5547,184.1808,50.5952,0.6102,1.0e-04,,,6.2
559,24.95,18.6758,179.1175,47.3438,0.6098,1.0e-04,,,3.5
560,24.91,18.6294,177.7008,47.0142,0.6155,1.0e-04,26.22,0.38,3.5
561,25.55,19.2949,180.0263,50.1875,0.6140,1.0e-04,,,3.5
562,24.98,18.8037,191.9501,51.1420,0.6006,1.0e-04,,,3.5
563,25.09,19.0801,194.3869,49.4631,0.5922,1.0e-04,,,3.5
564,24.15,18.3096,190.4072,49.7054,0.6055,1.0e-04,,,3.5
565,25.77,19.6831,185.1886,49.0142,0.5950,1.0e-04,,,3.5
566,25.36,19.3271,165.6112,45.9943,0.6013,1.0e-04,,,3.5
567,24.72,18.6216,174.5765,45.3780,0.5970,1.0e-04,,,3.5
568,25.38,19.1875,197.5223,51.5966,0.6009,1.0e-04,,,3.5
569,26.38,19.8774,170.7009,48.3152,0.6066,1.0e-04,,,3.5
570,25.56,19.1382,193.7646,49.4347,0.6074,1.0e-04,26.39,0.43,3.5
571,25.46,19.0039,184.9231,47.8409,0.6039,1.0e-04,,,5.2
572,25.15,18.8828,190.2792,49.3494,0.6006,1.0e-04,,,3.5
573,25.50,19.4780,184.9995,47.5710,0.6029,1.0e-04,,,5.2
574,25.43,19.1455,179.8954,47.9744,0.6073,1.0e-04,,,5.2
575,26.03,19.6147,183.6491,49.7038,0.6012,1.0e-04,,,3.5
576,24.60,18.5762,198.2697,50.8958,0.5963,1.0e-04,,,3.5
577,26.73,20.4390,179.3732,50.5978,0.6078,1.0e-04,,,3.5
578,25.55,19.2251,209.9717,50.8324,0.6055,1.0e-04,,,3.5
579,25.42,19.1812,178.2187,45.4148,0.6080,1.0e-04,,,5.3
580,24.68,18.3433,166.3503,48.1131,0.6112,1.0e-04,26.16,0.50,3.5
581,26.58,19.8594,162.3282,49.1386,0.6071,1.0e-04,,,3.5
582,24.42,18.0532,184.1903,48.3899,0.6108,1.0e-04,,,3.5
583,25.86,19.1855,174.0382,49.1023,0.6033,1.0e-04,,,3.5
584,25.33,18.9170,193.3606,47.2159,0.6035,1.0e-04,,,3.5
585,25.26,18.8867,168.6471,47.3267,0.6040,1.0e-04,,,3.5
586,25.12,18.7935,172.5001,49.4318,0.5966,1.0e-04,,,3.5
587,25.56,19.2241,181.5242,49.5114,0.6023,1.0e-04,,,3.5
588,25.42,18.9692,154.6336,43.8665,0.6036,1.0e-04,,,3.5
589,24.74,18.5815,174.5912,46.1994,0.6037,1.0e-04,,,3.5
590,26.21,19.7485,167.3706,47.5951,0.6020,1.0e-04,26.10,0.38,3.5
591,25.33,19.0410,162.9076,47.4375,0.5980,1.0e-04,,,3.5
592,25.85,19.6562,173.1274,49.5227,0.5987,1.0e-04,,,3.5
593,26.60,20.1782,169.7022,47.9457,0.6004,1.0e-04,,,5.2
594,25.80,19.4365,183.7354,49.2983,0.5986,1.0e-04,,,6.0
595,25.24,19.0083,163.3947,46.4290,0.5972,1.0e-04,,,3.5
596,25.71,19.5532,169.3657,47.2074,0.5905,1.0e-04,,,3.5
597,25.60,19.4785,168.9489,45.2216,0.5924,1.0e-04,,,6.0
598,24.68,18.6265,166.6418,45.9018,0.5913,1.0e-04,,,3.5
599,24.45,18.4419,183.2626,45.9702,0.5987,1.0e-04,,,3.5
600,25.47,19.2427,185.4158,48.8608,0.5970,1.0e-04,25.24,0.36,3.5
601,26.23,20.0127,173.6627,46.5788,0.5901,1.0e-04,,,3.5
602,24.88,18.8872,166.2161,45.6193,0.5964,1.0e-04,,,6.1
603,25.13,18.8369,169.0254,45.8068,0.5963,1.0e-04,,,3.5
604,26.36,20.0605,166.3975,47.6033,0.5922,1.0e-04,,,3.5
605,25.66,19.4614,171.4534,48.9318,0.5983,1.0e-04,,,3.5
606,26.23,20.1147,181.2376,48.3777,0.5859,1.0e-04,,,3.5
607,25.99,19.9487,190.8019,48.4918,0.5795,1.0e-04,,,3.5
608,25.95,19.8120,167.1406,46.5462,0.5853,1.0e-04,,,3.5
609,25.49,19.3398,184.4169,47.6705,0.5951,1.0e-04,,,3.5
610,23.62,17.7490,202.5180,48.5375,0.5818,1.0e-04,24.73,0.30,3.5
611,24.22,18.4658,180.7606,47.5595,0.5872,1.0e-04,,,6.2
612,26.65,20.3506,170.4945,45.7826,0.5951,1.0e-04,,,3.5
613,26.40,20.1865,174.1272,47.6630,0.5904,1.0e-04,,,3.5
614,26.11,19.8867,161.5356,47.5000,0.5922,1.0e-04,,,6.1
615,25.04,18.6680,157.6105,44.9886,0.6000,1.0e-04,,,5.2
616,25.83,19.3687,165.8378,45.9403,0.5966,1.0e-04,,,3.5
617,26.25,19.8896,171.4563,48.5679,0.5916,1.0e-04,,,3.5
618,25.97,19.3877,171.4470,52.0870,0.5995,1.0e-04,,,3.5
619,25.36,18.9067,170.3079,49.6335,0.6013,1.0e-04,,,3.5
620,25.79,19.1362,177.9034,51.7216,0.5963,1.0e-04,26.55,0.51,6.0
621,25.90,19.2939,179.7899,49.1549,0.5977,1.0e-04,,,3.5
622,25.72,19.3477,185.5773,46.9006,0.5981,1.0e-04,,,3.5
623,26.10,19.7114,181.8823,47.9049,0.5957,1.0e-04,,,6.1
624,25.26,19.0767,177.7596,48.3778,0.5906,1.0e-04,,,3.5
625,25.34,19.1978,153.5898,47.5881,0.5864,1.0e-04,,,3.5
626,25.89,19.7466,160.7735,47.6060,0.5948,1.0e-04,,,3.5
627,26.96,20.5200,165.7426,51.7656,0.6017,1.0e-04,,,3.6
628,25.41,19.0215,168.3985,49.1790,0.6011,1.0e-04,,,3.5
629,23.65,17.5732,163.0342,46.8344,0.5917,1.0e-04,,,6.2
630,25.88,19.4902,182.3317,50.1960,0.5916,1.0e-04,26.21,0.37,3.5
631,25.48,19.3154,176.6015,49.6591,0.5917,1.0e-04,,,5.3
632,24.02,18.1768,184.3858,45.6190,0.5804,1.0e-04,,,5.2
633,26.10,20.1274,198.7471,48.2147,0.5717,1.0e-04,,,6.1
634,25.66,19.6782,178.9582,49.0653,0.5842,1.0e-04,,,3.5
635,25.77,19.7397,193.3568,51.6875,0.5872,1.0e-04,,,3.5
636,25.24,19.2554,197.3276,50.4205,0.5847,1.0e-04,,,3.5
637,26.27,19.9551,176.8927,48.3424,0.5910,1.0e-04,,,3.5
638,25.25,18.8550,178.8639,49.5142,0.6005,1.0e-04,,,3.5
639,25.42,19.0137,187.6081,46.2869,0.5998,1.0e-04,,,3.5
640,23.36,17.1870,167.5437,43.7094,0.5988,1.0e-04,25.81,0.42,3.5
641,25.97,19.6074,179.0079,47.1630,0.6005,1.0e-04,,,3.5
642,25.54,19.1772,147.9826,45.7841,0.5964,1.0e-04,,,3.5
643,24.84,18.4390,184.3096,45.5149,0.6021,1.0e-04,,,3.5
644,25.48,19.3071,177.7730,49.6222,0.5967,1.0e-04,,,3.5
645,25.56,19.3423,177.3885,46.3295,0.5873,1.0e-04,,,5.4
646,24.31,18.2749,171.4461,45.5982,0.6004,1.0e-04,,,3.5
647,24.34,18.1572,149.2057,44.7946,0.5981,1.0e-04,,,3.5
648,24.71,18.4292,148.6901,43.7798,0.6032,1.0e-04,,,3.5
649,25.70,19.3613,163.6797,45.8977,0.5945,1.0e-04,,,6.4
650,25.02,18.8354,158.7187,44.1278,0.5953,1.0e-04,25.63,0.32,3.5
651,24.72,18.7363,153.4201,42.3423,0.5917,1.0e-04,,,3.6
652,26.08,19.7393,162.6425,47.1033,0.5992,1.0e-04,,,3.6
653,25.21,18.8750,163.8543,44.2188,0.5985,1.0e-04,,,3.5
654,25.26,19.0278,155.3384,47.1222,0.6033,1.0e-04,,,3.5
655,25.92,19.4800,161.6095,48.7799,0.5918,1.0e-04,,,3.5
656,25.08,18.9106,172.7267,46.7812,0.5923,1.0e-04,,,3.5
657,25.53,19.2661,163.3025,46.7784,0.5978,1.0e-04,,,3.5
658,24.61,18.4551,165.4129,47.5506,0.6010,1.0e-04,,,3.5
659,24.45,18.1113,174.8494,49.6310,0.5918,1.0e-04,,,5.3
660,25.27,18.8184,180.9230,48.1562,0.5977,1.0e-04,26.10,0.47,3.5
661,26.22,19.7642,183.1490,50.8750,0.5998,1.0e-04,,,3.5
662,25.87,19.4111,171.8521,46.7642,0.6009,1.0e-04,,,5.9
663,25.65,19.1680,165.6676,49.3608,0.5994,1.0e-04,,,3.5
664,25.47,19.0239,175.2254,49.4545,0.5964,1.0e-04,,,3.5
665,25.51,19.0190,173.1231,48.9318,0.5982,1.0e-04,,,5.4
666,26.46,20.0923,180.1120,47.1033,0.5965,1.0e-04,,,3.6
667,26.03,19.7290,170.9766,47.7989,0.5986,1.0e-04,,,5.5
668,25.47,19.2515,174.8036,46.2898,0.5962,1.0e-04,,,3.6
669,25.70,19.5830,176.0352,49.4205,0.5991,1.0e-04,,,6.6
670,24.04,17.8340,162.3933,48.4732,0.6039,1.0e-04,27.40,0.42,3.6
671,26.69,20.1670,160.2804,48.5462,0.6004,1.0e-04,,,3.5
672,26.72,20.4038,173.7885,50.1821,0.5954,1.0e-04,,,3.5
673,26.96,20.5557,175.6394,48.4557,0.5904,1.0e-04,,,3.5
674,25.15,19.3291,172.8714,44.8722,0.5829,1.0e-04,,,3.5
675,25.45,19.4326,156.2512,46.3949,0.5850,1.0e-04,,,3.5
676,26.08,20.0498,163.5285,45.4375,0.5846,1.0e-04,,,3.5
677,24.52,18.6011,177.4817,45.3661,0.5829,1.0e-04,,,3.5
678,26.09,19.9863,154.3701,47.7636,0.5926,1.0e-04,,,6.1
679,26.32,19.9248,153.7352,45.6821,0.5993,1.0e-04,,,3.5
680,26.08,19.6206,156.0000,45.2582,0.5979,1.0e-04,26.11,0.38,3.5
681,26.39,20.0591,154.7526,47.2391,0.5957,1.0e-04,,,3.5
682,24.66,18.5845,153.6418,43.4464,0.5940,1.0e-04,,,6.0
683,25.61,19.3228,154.9223,47.5455,0.5891,1.0e-04,,,6.0
684,25.47,19.3960,177.6822,46.7386,0.5851,1.0e-04,,,3.5
685,25.31,19.0522,176.6123,48.4830,0.5930,1.0e-04,,,3.6
686,27.04,20.5532,170.2138,47.1302,0.5924,1.0e-04,,,3.6
687,26.28,19.8145,184.8579,48.7337,0.6006,1.0e-04,,,3.5
688,26.06,19.6875,170.8591,47.7500,0.5969,1.0e-04,,,3.6
689,26.35,19.8867,181.5720,50.2500,0.5943,1.0e-04,,,6.6
690,25.52,19.1401,178.3589,48.7330,0.5963,1.0e-04,25.25,0.38,3.5
691,25.82,19.5000,177.1660,48.5938,0.5964,1.0e-04,,,3.5
692,25.39,19.2251,166.6857,46.8239,0.5891,1.0e-04,,,3.5
693,25.88,19.5884,160.0864,46.9205,0.5940,1.0e-04,,,3.5
694,25.80,19.3335,171.9313,50.2898,0.5952,1.0e-04,,,6.2
695,25.48,19.1963,159.0618,47.4830,0.5939,1.0e-04,,,3.5
696,25.41,19.0059,163.7532,44.9602,0.5966,1.0e-04,,,3.5
697,26.29,19.6680,169.4236,46.0380,0.5947,1.0e-04,,,3.5
698,26.37,19.5210,183.0310,50.0489,0.5977,1.0e-04,,,5.2
699,25.50,18.9893,186.1961,49.6477,0.5928,1.0e-04,,,3.5
